image_path,caption
../dataset/platform\the-lost-vikings.png,"The image is a cover for a video game titled ""The Lost Vikings."" The background is a solid blue color, and the title is prominently displayed in yellow text at the top. The characters on the cover are depicted as Vikings, with one character on the left wearing a helmet and holding a sword, another in the center wearing a helmet and holding a shield, and a third character on the right holding a sword. All characters have long beards and are wearing traditional Viking attire. The overall style of the cover is retro, with a vintage video game aesthetic."
../dataset/platform\the-lost-world-jurassic-park--1.png,"The image is a cover for a video game titled ""The Lost World: Jurassic Park."" The logo features a red dinosaur silhouette with a red and orange background, and the text ""The Lost World"" is prominently displayed in white letters. Below the main title, the subtitle ""Jurassic Park"" is written in a smaller font. The background of the cover is a dark, rocky texture, which complements the dinosaur theme of the game. The overall style is reminiscent of the Jurassic Park franchise, with a focus on the dinosaur theme."
../dataset/platform\the-lucky-dime-caper-starring-donald-duck.png,"The image is a cover for a video game titled ""The Lucky Dime Caper"" starring Donald Duck. The cover features a cartoon-style illustration of a group of characters in a mountainous landscape. 1. **Title**: The title is prominently displayed at the top of the cover in a bold, white font. 2. **Logo**: The Sega logo is visible in the top left corner. 3. **Platform**: The platform is indicated by the ""Master System"" logo in the top right corner. 4. **Characters**: - **Donald Duck**: The main character, wearing a blue outfit with a yellow hat. - **Winnie the Pooh**: A cartoon bear wearing"
../dataset/platform\the-magical-quest-starring-mickey-mouse.png,"The image is a cover for a video game titled ""The Magical Quest starring Mickey Mouse."" The title is prominently displayed at the top in a bold, red font. Below the title, there is a subtitle that reads ""Starring Mickey Mouse,"" indicating that the game is centered around Mickey Mouse. The central image features two characters, one of whom is Mickey Mouse, dressed in a red and gold outfit with a crown on his head. He appears to be in a state of surprise or excitement, with his mouth open and one hand raised. The other character is a wolf, dressed in green and brown, who is holding a small mouse in his hand. The wolf has a surprised expression on his face"
../dataset/platform\the-maw.png,"The image is a cover for a game titled ""The Man."" The title is prominently displayed at the top in a stylized font. Below the title, there is a cartoonish character with a large, open mouth showing sharp teeth and a large, round eye. This character appears to be a robot with a blue and white color scheme. To the left of the robot, there is a smaller, purple, cartoonish character with a large, round eye and a long, yellow tail. This character is flying in the air, seemingly in motion. The background features a blue sky with some clouds. At the bottom right corner of the image, there is a logo with the text ""TwistedPixel"
../dataset/platform\the-messenger.png,"The image is a cover for a game titled ""The Messenger."" The background features a large, full moon with a blue hue, casting a soft glow over the scene. The title is prominently displayed in large, stylized letters with a blue and white color scheme. The main character, a man with a muscular build and a weapon, is depicted in mid-air, flying over a crowd of people who appear to be in distress or fear. The crowd is depicted with exaggerated expressions and poses, suggesting chaos or panic. The overall style of the cover is vibrant and dynamic, with a mix of cartoonish and realistic elements."
../dataset/platform\the-misadventures-of-pb-winterbottom.png,"The image is a cover for a game titled ""The Misadventures of P.B. Winterbottom."" The cover features a black and white illustration with a steampunk aesthetic. At the top, there is a large, ornate clock face with gears and cogs, suggesting a mechanical or time-related theme. Below the clock, there are five small, cartoonish characters, each with a unique expression and posture, seemingly engaged in some form of activity or adventure. The characters are positioned in a way that suggests they are part of a larger group or team. In the background, there is a cloud-like structure with a golden crown, adding to the mysterious and adventurous atmosphere of the cover."
../dataset/platform\the-mummy-demastered.png,"The image is a cover for a game titled ""The Mummy Demastered."" The background features a dark, ominous sky with a large, menacing figure in the center, dressed in a flowing, flowing robe and holding a staff. Surrounding this figure are several characters in military gear, including helmets and armor, with one character holding a gun. The characters are positioned in a way that suggests they are in a battle or confrontation. The overall style is dark and dramatic, with a focus on action and adventure."
../dataset/platform\the-newzealand-story.png,"The image is a colorful and vibrant illustration titled ""The New Zealand Story."" The title is prominently displayed at the top in large, bold red letters. The illustration features a variety of characters, each with distinct designs and expressions. In the foreground, there is a large yellow character with a friendly expression, holding a bow and arrow. Next to it, a white character with a blue and white helmet and a red and white striped shirt is depicted. Behind these characters, there are several other characters, including a red and white star-shaped character, a blue and white character with a red hat, and a black and white cat-like character. The background includes a pink building with a red roof and a"
../dataset/platform\the-pedestrian.png,"text unreadable(109,615),(924,847)"
../dataset/platform\the-playroom-vr.png,"The image is a cover for a VR (Virtual Reality) game titled ""The Playroom VR."" The cover features a group of animated characters, each with unique designs and accessories. The characters are depicted in a playful and colorful style, with some characters wearing hats and others holding various objects. The background includes a futuristic setting with a house and a robot, suggesting a sci-fi theme. The title ""The Playroom VR"" is prominently displayed in the center of the cover, with the letters ""VR"" in a futuristic font. The overall style is vibrant and engaging, aimed at a younger audience."
../dataset/platform\the-revenge-of-shinobi.png,"The image is a cover for a video game titled ""The Revenge of Shinobi."" The central figure is a masked ninja, dressed in a green outfit with a red bandana around his head, holding a sword. The ninja's expression is intense and determined, with a red line on his face, possibly indicating a symbol of power or a rank. Above him, there is a menacing figure with horns and a red cloak, suggesting a villainous or supernatural element to the game. The title ""The Revenge of Shinobi"" is prominently displayed in large, bold letters at the bottom of the cover, with a stylized font that adds to the dramatic and action-packed atmosphere of the game."
../dataset/platform\the-showdown-effect.png,"The image is a cover for a game titled ""The Showdown Effect."" The cover features a dynamic and action-packed scene with a man in a suit and a gun, surrounded by various elements of a futuristic, sci-fi setting. The man is depicted in a dynamic pose, suggesting action and adventure. The background is filled with silhouettes of other characters and objects, adding to the chaotic and intense atmosphere. The title ""The Showdown Effect"" is prominently displayed in large, bold letters at the bottom of the cover. The overall style is vibrant and colorful, with a mix of realistic and stylized elements."
../dataset/platform\the-simpsons-bart-s-nightmare.png,"The image is a cover for a video game titled ""The Simpsons: Bart's Nightmare."" The cover features a cartoon character, Bart Simpson, who is depicted in a dynamic pose, seemingly in a state of panic or distress. Bart is surrounded by various objects and characters from the ""The Simpsons"" series, including other characters from the show, such as Lisa, Maggie, and the iconic couch from the show. The background is colorful and chaotic, with a mix of dark and light colors, giving the impression of a night-time scene. The title ""Bart's Nightmare"" is prominently displayed at the top of the cover in bold, white letters. The overall style of the cover is vibrant and colorful"
../dataset/platform\the-simpsons-bart-vs-the-space-mutants.png,"The image is a cover of a comic book titled ""The Simpsons: Bart vs. the Space Mutants."" The cover features the iconic cartoon character Bart Simpson, who is depicted riding a skateboard with a wrench in his hand. He is wearing a crown and sunglasses, and there is a red logo with the text ""The Simpsons"" and ""Bart vs. the Space Mutants"" in the top left corner. In the background, there is a house with a red roof, and various other characters from the Simpsons universe are scattered around, including a dog, a cat, and a bird. The overall style of the cover is colorful and cartoonish, typical of the Simpsons series."
../dataset/platform\the-simpsons-bart-vs-the-world.png,"The image is a cover for a comic book titled ""The Simpsons: Bart vs. the World."" The cover features a cartoon character, Bart Simpson, who is depicted in a dynamic pose, holding a sword and a shield. Bart is wearing a red shirt and blue pants, and he appears to be in a cityscape, with various landmarks visible in the background, such as the Eiffel Tower, the Statue of Liberty, and the Great Wall of China. The title ""BART vs. THE WORLD"" is prominently displayed in the upper left corner of the cover. The overall style of the cover is colorful and cartoonish, typical of the Simpsons series."
../dataset/platform\the-simpsons-game.png,"The image is a cover for a video game titled ""The Simpsons Game."" The central character is Homer Simpson, standing confidently with his arms raised, wearing a blue shirt and jeans. Surrounding him are various characters from the ""Simpsons"" television show, including Marge, Bart, Lisa, and other family members. The background is a bright yellow, giving the cover a cheerful and lively atmosphere. The text ""The Simpsons Game"" is prominently displayed at the top in bold, red letters."
../dataset/platform\the-simpsons-hit-run.png,"The image is a cover for a video game titled ""The Simpsons Hit & Run."" The cover features a cartoon character, Homer Simpson, who appears to be in a hurry, running down a street. He is wearing a white shirt and blue pants, and he has a concerned expression on his face. In the background, there are several other characters from the ""Simpsons"" series, including Bart Simpson, Marge Simpson, and other Simpsons characters. There are also vehicles, including a police car and a car, which are involved in a collision. The scene is chaotic, with flames and smoke visible, suggesting a high-speed chase or accident. The cover also includes logos for the game"
../dataset/platform\the-smurfs.png,"The image is a cover of a comic book titled ""The Smurfs."" The cover features a cartoon-style illustration of a room with a blue Smurf standing on a bed, looking at a man in a suit. The Smurf is wearing a white hat and has a red and white striped shirt. The man in the suit is sitting on the bed, looking at the Smurf with a concerned expression. The room has various objects, including a cat, a lamp, and a basket. The background includes a window with a blue sky and clouds. The text ""THE SMURFS"" is prominently displayed at the top of the cover."
../dataset/platform\the-spongebob-squarepants-movie.png,"The image is a cover for a movie titled ""The SpongeBob SquarePants Movie."" The cover features two animated characters prominently: SpongeBob SquarePants, a yellow square character with a blue face, and Patrick Star, a pink and green character with a blue face. Both characters are looking angry or upset, with their mouths open and eyes wide. The background of the cover is a fiery, orange and yellow color, suggesting a scene of chaos or destruction. Above the characters, there is a logo with the text ""The SpongeBob SquarePants Movie"" in a stylized font. The overall style of the cover is vibrant and colorful, typical of animated movie posters."
../dataset/platform\the-swapper.png,"The image is a cover for a game titled ""The Swapper."" The central figure is an astronaut in a space suit, standing in a dark, starry space with a glowing light source on their helmet. The astronaut is holding a small, glowing device in their hand, which appears to be a tool or device for manipulating or interacting with the environment. The title ""THE SWAPPER"" is prominently displayed in large, white, uppercase letters at the bottom of the cover. The overall style is futuristic and sci-fi, with a focus on the astronaut and their interaction with the environment."
../dataset/platform\the-swindle.png,"The image is a cover for a game titled ""The Swindle."" The background features a stylized, urban setting with a mix of steampunk and cyberpunk elements. The characters are depicted in a detailed, cartoonish style, with the main characters standing close together. The character on the left has long, flowing hair and is wearing a hat, while the character on the right has short, dark hair and is wearing a hat as well. Both characters are dressed in period-appropriate clothing, including hats and coats, suggesting a steampunk theme. The character on the left is carrying a bag, and the character on the right is holding a sword. The title ""THE SWINDLE"
../dataset/platform\the-way.png,"The image is a cover for a video game titled ""The Way."" The background features a futuristic cityscape with a large, orange, alien-like creature in the foreground. The character in the foreground is a man in an orange suit, running with a basket in his hand, seemingly in a hurry. The title ""The Way"" is prominently displayed in the center of the cover in large, bold letters. The overall style is vibrant and colorful, with a mix of digital and cartoon elements."
../dataset/platform\they-bleed-pixels.png,"The image is a cover for a game titled ""They Bleed Pixels."" The background is dark with a purple and black color scheme, giving it a gothic or horror aesthetic. At the top, there is a logo featuring a stylized, black octopus with a red bow on its head, and the text ""They Bleed Pixels"" is written in a bold, yellow font. Below the logo, there is a character with long, flowing hair and a black dress with a skull pattern. The character is holding a sword and appears to be in a dynamic pose, possibly running or leaping. The character's expression is intense, and they are surrounded by blood, adding to the horror theme"
../dataset/platform\thomas-was-alone.png,"The image is a minimalist cover for a book titled ""Thomas Was Alone."" The background is a gradient of red and black, with a white, abstract design that includes vertical and horizontal lines. The title is centered at the bottom in white text, with a black outline. The overall style is modern and minimalistic."
../dataset/platform\three-wonders.png,"The image is a cover for a collection of video games. The top section features the title ""Midnight Wanderers"" with a cartoonish illustration of a character and a group of people. The middle section has the title ""Three Wonders"" with a colorful illustration of a character and a game logo. The bottom section features the title ""Chariot"" with a cartoonish illustration of a character and a game logo. The bottom section also has the title ""Poot Ewe"" with a cartoonish illustration of a character and a game logo. The background is black, and there is a white horizontal line in the middle. The text is not legible."
../dataset/platform\timespinner.png,"The image is a pixel art cover for a game titled ""Timespinner."" The scene depicts a character standing on a cliff overlooking a vast, mountainous landscape. The character is dressed in a blue and green outfit, and they are holding a green object, possibly a weapon or a tool. The background features a serene, otherworldly sky with a planet or star visible in the distance. The overall style is reminiscent of early 16-bit video games, with a limited color palette and a retro aesthetic."
../dataset/platform\tiny-and-big-grandpa-s-leftovers.png,"The image is a cover for a game titled ""Tiny & Big: Grandpa's Leftovers."" The title is prominently displayed at the top in large, bold letters. Below the title, there is a logo that appears to be a stylized representation of a character or object, possibly a robot or a mechanical device. The background of the cover is a mix of green and brown, giving it a vintage or retro feel. In the center of the cover, there is a character that appears to be a robot or a mechanical creature with a humanoid form. The character is wearing a black outfit with a helmet and has a large, muscular build. The character is surrounded by various symbols and icons, suggesting"
../dataset/platform\tiny-toon-adventures-buster-busts-loose.png,"The image is a cover for a video game titled ""Tiny Toon Adventures: Buster Busts Loose."" The central character is a blue rabbit with a white stripe on its face, known as Bugs Bunny. He is depicted in a dynamic pose, with one arm raised and the other bent at the elbow, giving a sense of movement and action. The background is a bright, cheerful color scheme with a blue sky and a yellow sun, adding to the playful and energetic atmosphere of the game. The text on the cover is partially obscured, but the visible parts read ""Tiny Toon Adventures"" and ""Buster Busts Loose."" The overall style is cartoonish and colorful, typical of the Looney"
../dataset/platform\tiny-toon-adventures-busters-hidden-treasure.png,"The image is a cover for a video game titled ""Tiny Toon Adventures: Buster's Hidden Treasure."" The cover features a tropical beach scene with palm trees and a rainbow in the background. The title is written in a playful, colorful font, and the logo of Konami is visible at the top left corner. The game is targeted for the Nintendo Entertainment System (NES) platform. The text on the cover is legible and reads: ""KONAMI Tiny Toon Adventures Buster's Hidden Treasure."""
../dataset/platform\tiny-toon-adventures.png,"The image is a circular logo with a vibrant, colorful design. The background is black, which makes the logo stand out prominently. At the center of the logo, there are two cartoon characters, a rabbit and a blue bird, both wearing blue and white outfits. The rabbit is on the left and the bird is on the right. Surrounding the characters are concentric circles of various colors, including red, orange, yellow, green, blue, and purple, creating a rainbow effect. The text ""Tiny Toon Adventures"" is written in white, bold, uppercase letters, centered below the characters. The overall style is playful and whimsical, typical of the ""Tiny Toon"" series."
../dataset/platform\tmnt.png,"The image is a cover for a video game titled ""TMNT: Teenage Mutant Ninja Turtles."" The title is prominently displayed in the center of the cover, with the letters ""TMNT"" in a stylized font that resembles the logo of the game. Below the title, the subtitle ""Teenage Mutant Ninja Turtles"" is written in a smaller font. The cover features four green ninja turtles, each with a distinct pose and expression. The turtles are depicted in a dynamic and action-oriented style, with one turtle holding a sword and another holding a staff. The background is a mix of blue and white, suggesting a cloudy sky, which adds to the adventurous and adventurous theme of"
../dataset/platform\toejam-and-earl-in-panic-on-funkotron.png,"The image is a cover for a video game titled ""ToeJam & Earl: Panic on Funkotron."" The cover features two characters, one resembling a cartoonish, anthropomorphic snail with a red shell and a green body, and the other resembling a cartoonish, anthropomorphic caterpillar with a yellow body and a red shell. They are both floating in space, surrounded by stars and a planet. The snail is holding a flower in its hand, and the caterpillar is holding a planet in its hand. The background is a dark blue sky with a red planet and a yellow planet. The text on the cover is partially obscured, but it appears to be a title or a tagline"
../dataset/platform\toki-tori-2-plus.png,"The image is a cover for a mobile game titled ""Toki Tori 2+"" with the subtitle ""EPIC PUZZLE ADVENTURE!"". The cover features a cartoon egg character with a happy expression, standing on a grassy field with a clear blue sky in the background. The egg is the central focus of the cover, and the text is prominently displayed above and to the right of the egg. The text is in a bold, yellow font with a green outline, making it stand out against the background. The overall style of the cover is bright and colorful, with a playful and adventurous theme."
../dataset/platform\toki-tori.png,"The image features the title ""Toki Tori"" prominently displayed in a stylized font. The background consists of a lush, green jungle setting with grass and trees. The character in the foreground is a yellow bird with large, expressive eyes, giving it a cartoonish appearance. The bird is standing on a small, reflective surface, possibly water, which adds to the tropical ambiance of the scene. The overall style is vibrant and colorful, typical of a children's or family-friendly game."
../dataset/platform\toki.png,"The image is a cover for a video game. The title ""JOKI"" is prominently displayed at the top in large, bold letters. Below the title, there is a logo that appears to be the logo of the game developer, ""Ocean."" The background features a cartoonish scene with a monkey character, a human figure, and a deity-like figure. The monkey is holding a sword and appears to be in a fighting stance, while the human figure is holding a staff and seems to be casting a spell. The deity-like figure is holding a staff and appears to be in a defensive pose. The overall style of the image is cartoonish and colorful, typical of early video games."
../dataset/platform\tom-and-jerry-the-ultimate-game-of-cat-and-mouse.png,"The image is a cover for a video game titled ""Tom & Jerry: The Ultimate Game of Cat and Mouse!"" It is a Nintendo NES game. The cover features two characters prominently: a gray cat and a brown mouse. The cat is sitting on a checkered floor, while the mouse is lying on the floor next to him. The mouse is wearing a red outfit. The background has a yellow and white checkered pattern. The title is written in a playful font, and the logo of Nintendo is visible in the top left corner. The game is described as ""The Ultimate Game of Cat and Mouse!"" and is set to be released by Nintendo."
../dataset/platform\tomb-raider--2.png,"The image is a promotional poster for the video game ""Tomb Raider."" The central figure is a woman dressed in a dark, form-fitting outfit, including a high-collared shirt, pants, and boots. She is holding a bow and arrow, suggesting she is a warrior or archer. The background features a dramatic, rocky landscape with water splashing around her, indicating a challenging or adventurous setting. The title ""Tomb Raider"" is prominently displayed in large, bold letters at the top of the poster. The overall style is dark and intense, with a focus on action and adventure."
../dataset/platform\tomb-raider-definitive-edition.png,"The image is a cover for a video game titled ""Tomb Raider: Definitive Edition."" The central character is a woman with long, dark hair, wearing a dark, form-fitting outfit that appears to be made of leather or a similar material. She is holding a bow and arrow, which is lit on fire, indicating she is in a combat or battle scenario. The background is a mix of dark and fiery tones, suggesting a dramatic and intense environment. The overall style is dark and action-packed, with a focus on the character's readiness for combat."
../dataset/platform\tomb-raider-game-of-the-year-edition.png,"The image is a promotional poster for the video game ""Tomb Raider."" The title ""Tomb Raider"" is prominently displayed at the top in large, bold letters. Below the title, the text ""Game of the Year Edition"" is written in smaller, uppercase letters. The central figure in the image is a woman, likely the character Lara Croft, known for her role in the game. She is depicted in a dynamic pose, holding a bow and arrow, with a focused expression. The background features a historical setting, possibly a battlefield or a city, with ruins and ancient architecture. The overall style of the poster is dark and dramatic, with a focus on the action and adventure theme of"
../dataset/platform\tomb-raider-ii.png,"The image is a cover for a video game titled ""Tomb Raider II."" The title is prominently displayed in a stylized, distressed font with a brownish hue, giving it a vintage or retro feel. The character on the cover is a woman with long, braided hair, wearing a light-colored top and dark pants. She is holding a gun and appears to be in a dynamic pose, suggesting action or adventure. The background is dark with a red hue, which contrasts with the character and adds to the dramatic effect of the cover. The overall style is reminiscent of early 3D video game graphics, with a focus on the character and the action-packed theme of the game."
../dataset/platform\tomb-raider-underworld.png,"The image is a promotional poster for the video game ""Tomb Raider: Underworld."" The central figure is a female character, likely Lara Croft, known for her role in the ""Tomb Raider"" series. She is depicted in a dynamic pose, holding two guns and a sword, suggesting she is in a combat-ready stance. The background is a mix of green and brown hues, giving a sense of a forest or jungle environment. The title ""TOMB RAIDER UNDERWORLD"" is prominently displayed in large, bold letters at the top of the poster. The overall style is realistic and action-oriented, typical of the game's genre."
../dataset/platform\tomb-raider.png,"The image is a cover for a video game titled ""Tomb Raider."" The title is prominently displayed in large, bold, yellow letters at the top of the cover. Below the title, there is a character named Lara Croft, a female archaeologist, depicted in a dynamic pose. She is wearing a light blue top, brown pants, and a gold belt buckle. She is holding two guns, one in each hand, and has a serious expression on her face. The background features ancient Egyptian hieroglyphs and symbols, suggesting a setting in ancient Egypt. The overall style of the cover is retro, with a vintage aesthetic."
../dataset/platform\tomba-2-the-evil-swine-return.png,"The image is a cover for a video game titled ""Tomba! 2: The Evil Swine Return."" The central character is a anthropomorphic pig with pink hair and a determined expression, wielding a large mace. The pig is wearing a green outfit with a belt and a small hat. The background features a lush, green landscape with trees and rocks, suggesting a forest or jungle setting. To the right of the pig, there is a small, cartoonish cat character, also wearing a green outfit. The cat appears to be running or jumping, adding a dynamic element to the scene. The overall style of the cover is vibrant and colorful, with a mix of cartoonish and"
../dataset/platform\tomba.png,"The image is a cover for a video game titled ""TOMBA!"". The title is prominently displayed at the top in a stylized font. Below the title, there are two characters, one pink and one purple, both with exaggerated expressions and hair that resembles a pig's snout. The pink character is flying in the air, while the purple character is on the ground. Both characters are surrounded by a vibrant, colorful background that includes flowers and a clear blue sky. The overall style is cartoonish and playful."
../dataset/platform\touhou-luna-nights.png,"The image is a cover for a video game titled ""Touhou L'Nights."" The cover features a vibrant, colorful design with a mix of bright and dark colors. The title is prominently displayed in large, bold letters at the top of the cover. The background is a mix of bright, abstract shapes and patterns, with a yellow and orange gradient that adds a dynamic and energetic feel to the cover. The main character on the cover is a stylized, muscular figure with long, flowing hair. The character is wearing a white and blue outfit with a detailed design that includes various patterns and textures. The character's pose is dynamic, with one arm raised and the other bent at the elbow"
../dataset/platform\toy-story-2-buzz-lightyear-to-the-rescue.png,"The image is a cover for the movie ""Toy Story 2"". The main character, Buzz Lightyear, is prominently featured in the foreground, wearing his iconic green and purple suit with a red helmet. He is holding a red laser beam, suggesting he is in a state of action or combat. Behind him, there is a character in a blue and purple suit, possibly a rival or antagonist, and another character in a red and black suit, possibly a superhero or a villain. The background is a dark, industrial setting with blue and purple hues, adding to the action-packed atmosphere. The text on the cover reads ""Toy Story 2"" in large, bold letters, followed by ""Buzz"
../dataset/platform\toy-story-3-the-video-game.png,"The image is a promotional poster for the movie ""Toy Story 3."" The title ""Toy Story 3"" is prominently displayed in large, bold letters, with the number ""3"" in a stylized font below it. The background is a gradient of dark blue to black, giving a sense of depth and focus on the text. In the foreground, there are three main characters from the movie. On the left, there is Woody, a cowboy toy, dressed in his signature black and white outfit. In the center, Buzz Lightyear, a space ranger toy, is shown in his iconic green and white suit. On the right, there is a small figure of a green alien, likely"
../dataset/platform\toy-story.png,"The image is a promotional poster for the animated film ""Toy Story."" The title ""Toy Story"" is prominently displayed in large, bold letters at the top of the poster. Below the title, there is a logo that reads ""Disney's"" and ""Toy Story."" The main characters, Woody and Buzz Lightyear, are depicted in the center of the poster. Woody is wearing a cowboy hat and holding a toy gun, while Buzz is wearing a space suit and a helmet. The background features a cloudy sky, adding to the adventurous and playful theme of the film. The overall style of the poster is vibrant and colorful, with a focus on the characters and the title."
../dataset/platform\transformice.png,"The image is a cover for a game titled ""Transformice."" The background features a grassy field with a large, round, black object that appears to be a ball or a large stone. The field is blue with some white elements, possibly representing clouds or sky. In the foreground, there are several anthropomorphic mice and rabbits. The mice are brown and gray, and they are in various poses, some looking up at the ball, some looking down, and some looking to the side. The rabbits are also brown and gray, and they are in a similar pose to the mice. The text ""Transformice"" is prominently displayed in the center of the image, with a blue background"
../dataset/platform\treasure-adventure-game.png,"The image is a cover for a game titled ""Treasure Adventure Game."" The background features a scene with a ship, a cannon, and a lighthouse, suggesting a pirate theme. There are several characters on the ship, including a boy, a girl, and a man. The boy is holding a sword, and the girl is holding a lantern. The ship is sailing on the water, and there is a small island with treasure chests nearby. The overall style is pixelated, reminiscent of retro video games."
../dataset/platform\treasure-island-dizzy.png,"The image is a cover for a video game titled ""Treasure Island Dizzy."" The character on the cover is a round, cartoonish figure with a sad expression, wearing a pirate hat and a red bandanna. The character has a large, round head and is depicted in a crying or distressed state. The background shows a pirate ship with a man in a pirate hat and a sword. The text on the cover is in a bold, red font, and the title ""Treasure Island"" is prominently displayed at the top. The logo for the game is visible in the top right corner. The style of the cover is simple and cartoonish, typical of early video games."
../dataset/platform\trials-evolution.png,"The image is a cover for a game titled ""Trials Evolution."" The background features a gritty, urban setting with a mix of concrete and metal textures. Four characters are prominently featured, each wearing distinctive gear and poses that suggest they are involved in some form of motorcycle racing or motocross. 1. The character on the left is wearing a yellow and orange outfit with a helmet that has a skull design. 2. The character in the middle is dressed in a white and blue outfit with a helmet that has a skull design. 3. The character on the right is wearing a black and white outfit with a helmet that has a skull design. 4. The character on the far right is wearing"
../dataset/platform\trials-fusion.png,"The image is a promotional poster for the video game ""Trials Fusion."" The title ""Trials Fusion"" is prominently displayed in the upper left corner in a bold, yellow font. Below the title, there is a logo that resembles a stylized motorcycle with a rider in mid-air, suggesting the game's focus on motorcycle riding and stunts. The background features a scenic landscape with a blue sky and some mountains, adding to the adventurous and dynamic atmosphere of the game. The central character is a stylized, muscular figure in a yellow and blue suit, performing a daring stunt on a motorcycle. The suit is detailed with various textures and patterns, emphasizing the game's focus on high-speed action and"
../dataset/platform\trials-hd.png,"The image is a cover for a video game titled ""Trials HD."" The title is prominently displayed at the top in large, white, uppercase letters. Below the title, there is a stylized graphic of a person wearing a green t-shirt with a graphic of a bird on it, red shorts, and black knee pads. The person is also wearing a helmet with a visor. The background features a dark, textured surface with a gradient from dark to light, giving it a gritty, urban feel. The overall style of the cover is dark and intense, suggesting a high-stakes, action-packed game."
../dataset/platform\trials-of-mana--1.png,"The image is a cover for a video game titled ""Trials of Mana."" The title is prominently displayed in a stylized font with a blue and green color scheme. The characters depicted on the cover are from the game, with one character holding a sword and another holding a shield. The background features a large, floating ice block with a blue sky and greenish water below. The overall style of the cover is reminiscent of classic Japanese-style art, with a focus on vibrant colors and dynamic poses of the characters."
../dataset/platform\trials-rising.png,"The image is a cover for a video game titled ""Trials Rising."" The title is prominently displayed in the center of the cover in a stylized font. Below the title, there is a logo featuring a rider in mid-air performing a trick on a dirt bike. The rider is wearing a helmet and a blue suit, and the bike is airborne with its front wheel raised. The background shows a cityscape with buildings and a cloudy sky. The overall style of the cover is vibrant and dynamic, with a focus on action and adventure."
../dataset/platform\trine-2.png,"The image is a cover for a video game titled ""Trine 2."" The title is prominently displayed at the top in a stylized font. The central character is a large, muscular figure with a lion's head, wearing a red cloak and a helmet with a blue visor. This character is holding a large, glowing staff, suggesting a magical or powerful role. The background features a forest with trees and a stone bridge, adding to the adventurous setting. The overall style is vibrant and colorful, with a mix of fantasy elements and action-packed elements."
../dataset/platform\trine-3-the-artifacts-of-power.png,"The image is a cover for a video game titled ""Trine 3: The Artifacts of Power."" The cover features a wizard in a blue robe and hat, holding a staff, surrounded by two characters in white robes. The wizard is positioned in the center, with the two characters on either side. The background is a gradient of purple and blue, giving a mystical and fantasy-like atmosphere. The title ""Trine 3"" is prominently displayed in the center with a circular logo that resembles a shield. The text ""The Artifacts of Power"" is written below the title in a stylized font. The overall style of the cover is vibrant and colorful, with a mix of fantasy elements"
../dataset/platform\trine-4-the-nightmare-prince.png,"The image is a cover for a video game titled ""Trine 4: The Nightmare Prince."" The cover features three characters in a dynamic pose, suggesting action and adventure. The character on the left is a wizard with a hat and a staff, the character in the middle is a woman with a bow and arrow, and the character on the right is a knight with a helmet and a sword. The background is a night sky with a moon and a dark, mystical landscape, adding to the adventurous theme. The title ""Trine 4"" is prominently displayed at the bottom in large, bold letters, and ""The Nightmare Prince"" is written in smaller text above the title. The overall style"
../dataset/platform\trine.png,"The image is a promotional poster for the video game ""Trine."" The central focus is on the title ""TRINE"" in large, bold, metallic letters with a metallic, glowing effect. The background features a dark, mystical scene with gears and a castle, suggesting a fantasy or medieval theme. In the foreground, there are three characters: a wizard, a knight, and a warrior. The wizard is holding a staff, the knight is wearing a hat and holding a sword, and the warrior is holding a staff. The characters are silhouetted against the dark background, adding to the mysterious and adventurous atmosphere of the game. The overall style is dark and gothic, with a"
../dataset/platform\tron-evolution.png,"The image is a promotional poster for the movie ""Tron: Evolution."" The title ""Tron"" is prominently displayed in large, neon blue letters at the top of the poster. Below the title, the word ""EVOLUTION"" is written in smaller, white letters. The background of the poster features a futuristic, cybernetic character with a sleek, metallic body and glowing, circular accents around the chest and neck area. The character's back is facing the viewer, and the overall design suggests a high-tech, sci-fi theme. The overall style of the poster is sleek and modern, with a focus on the futuristic elements of the movie."
../dataset/platform\trove.png,"The image is a cover for a game titled ""TROVE."" The cover features a pixelated, blocky art style, reminiscent of Minecraft. The background is a blue sky with clouds, and there is a large, menacing-looking dinosaur-like creature on the left side of the image. The dinosaur has a green and yellow color scheme and is holding a glowing red sword. In the foreground, there are two characters. The character on the left is a humanoid figure with a red and blue helmet, holding a sword and a shield. The character on the right is a robot-like figure with a red and white helmet, holding a sword and a shield. The overall style is vibrant and colorful, with"
../dataset/platform\turrican-ii-the-final-fight.png,"The image is a cover for a video game titled ""Turrican II: The Final Fight."" The central character is a large, metallic robot with a blue and orange color scheme, wielding a large, glowing weapon. The robot is standing amidst a chaotic scene, with other robots and creatures in the background, suggesting a battle or conflict. The background is dark and ominous, with a moon or star shining through the clouds, adding to the dramatic atmosphere. The title ""Turrican II"" is prominently displayed at the top in a bold, red font, and ""The Final Fight"" is written in a smaller, yellow font below it. The overall style is reminiscent of retro video game art,"
